document_id,keyword1,score1,keyword2,score2,keyword3,score3,keyword4,score4,keyword5,score5,keyword6,score6,keyword7,score7,keyword8,score8,keyword9,score9,keyword10,score10
CTX193201823,■ -,4.0,roždalovice/ okr,4.0,nohou kostry,4.0,hrobu nepstří,4.0,dne <,4.0,ha rjdnmn,4.0,3 h,1.0,pohár/,1.0,zřejmě,1.0,praze,1.0
CTX193201829,/ vw,4.0,jičír *,4.0,čsl,1.0,jičín,1.0,zachováno,1.0,nuseu,1.0,praze,1.0,ine 2,1.0,srpna 1932,1.0,1933,0.0
CTX193201854,mšastském museu,4.0,----=,1.0,___,1.0,3/vj,1.0,jičíně,1.0,odsud,1.0,jehlice,1.0,praze,1.0,dne 1,1.0,srpn,1.0
CTX193201866,samice /okr,4.0,' •,4.0,týl nástroje,4.0,irti lo,4.0,r ■,4.0,čsl,1.0,museu,1.0,rodě,1.0,-86,1.0,90-91,1.0
CTX193201875,j 18%,4.0,vyona ‘3,4.0,brod,1.0,ptí,1.0,srpn 1952,1.0,365,0.0,358,0.0,,,,,,
CTX193201882,pcčet príloh,4.0,srpna 1932*,4.0,www,1.0,páskov,1.0,brod,1.0,praze,1.0,dne 4,1.0,346,0.0,,,,
CTX193201888,bro,1.0,praze,1.0,208,0.0,,,,,,,,,,,,,,
CTX193201891,77//32 čsl,4.0,zlomek podobného,4.0,/vur,1.0,inv,1.0,čís,1.0,mus,1.0,brod,1.0,praze,1.0,dne 3,1.0,1932,0.0
CTX193201978,jahr- ',4.0,h hundert,4.0,deren zwischentraum,4.0,ohne holzstutte,4.0,j 'f,4.0,die ausgrabunge,3.67,die bcof,3.67,hat brof,3.5,die,1.67,brof,1.5
CTX193202347,23hž došio,4.0,keltické doby,4.0,jedna bronzová,4.0,drahém hrobě,4.0,dvě spony,4.0,emailovými vložkami,4.0,učiněn jedině,4.0,době předválečný,4.0,nachází nyní,4.0,4349/32,1.0
CTX193202403,archeologické náležy—,4.0,/ j,4.0,nových vykopávkách,4.0,velké dobré,4.0,kladen- sku,4.0,kladenská,1.0,,,,,,,,
CTX193202793,velké dobré,4.0,unhc nasestra,4.0,¬ rotou,4.0,10*1932 41,1.0,uru,1.0,pražskou,1.0,hvi,1.0,,,,,,
CTX193202872,clli vlakvw26/,4.0,,,,,,,,,,,,,,,,,,
CTX193202991,praha xix,4.0,úpravě ulice,4.0,265/10 /,4.0,podobu nebylo,4.0,možno zjistiti,4.0,třeba ome,4.0,prohnutým *,4.0,ostře odsazeným,4.0,banatého spodku,4.0,svislách pruzích,4.0
CTX193203018,kunětickou horou,4.0,vzbudil pozornost,4.0,širší veřejnosti,4.0,/o nálezu,4.0,psáno %,4.0,denním tisku,4.0,pati/ p,4.0,nálezu došlo,4.0,něm pahrbek,4.0,velmi nízko,4.0
CTX193203044,má provádět,4.0,ničeho známo,4.0,velitel stanice,4.0,celíva čp,4.0,provádívy= kopávky,4.0,povo= lení,4.0,odborně oset,4.0,jehož archivářem,4.0,učitel bittner,4.0,lobkovický palác,4.0
CTX193300082,dávném pravěku,4.0,pohanských časů,4.0,farském lese,4.0,dra píče,4.0,našem kraji,4.0,petrovic vykopal,3.5,petrovic,1.5,tel 41,1.0,qestov,1.0,označené,1.0
CTX193300137,duud rrxxihta,4.0,/1^63 cr,4.0,ýliuou jruednc,4.0,ftnfcucu,1.0,fružady,1.0,olauw,1.0,aauu,1.0,clooc,1.0,zhn,1.0,,
CTX193300243,gicky ústav,4.0,parcele p,4.0,28mm /,4.0,uraženým ouškem,4.0,čtyři kusy,4.0,zavalen kameny,4.0,zla zlazausnice,4.0,nepodařilo získati,4.0,viz zd,4.0,siatni,1.0
CTX193300249,cihelna p,4.0,ústavu konservován,4.0,brandýse n,4.0,část dvojuehého,4.0,brandys n,4.0,jandy,1.0,materiálu,1.0,kterých,1.0,slepena,1.0,zachov,1.0
CTX193300295,slatiny /okr,4.0,městské museum,4.0,průměr okr,4.0,viz zd,4.0,jičín,1.0,jičíně,1.0,výška,1.0,dna,1.0,/obr,1.0,praze,1.0
CTX193300318,310/33,1.0,,,,,,,,,,,,,,,,,,
CTX193300604,knoviser kultur,4.0,die pfahlbauendeny3,4.0,dass er,4.0,darauf hinzuweisen,4.0,feuerstein,1.0,,,,,,,,,,
CTX193300746,narodni politika,4.0,nim došlo,4.0,obci domašíně,4.0,překrásném kraji,4.0,brzy blíže,4.0,zabývatipovolanáskupina odborníků,4.0,bo bože,4.0,popelnicím došlo,4.0,domašínského statkáře,4.0,usnadnila spojení,4.0
CTX193300774,doby kamenné,4.0,primitiv primitivčárkoyitými,4.0,větší nádoba,4.0,pan odb,4.0,zrestaurování nádob,4.0,— podotýkáme,4.0,vyko vykonalezly,4.0,patřičného umístění,4.0,y<nthu,1.0,aňkovsko,1.0
CTX193300871,jiebu ^aeha^í,4.0,ud jjlmo,4.0,aaub /,4.0,% 4ohfmin,4.0,/ y,4.0,fínlua iq,4.0,řitím,1.0,cltuutu,1.0,itlmax,1.0,,
CTX193300981,keramikou,1.0,,,,,,,,,,,,,,,,,,
CTX193300992,praha-vcmkov /,4.0,pískovně p,4.0,řepích učiněn,4.0,místo nálezu,4.0,dětská lebka,4.0,několika kostmi,4.0,kopy,1.0,okr,1.0,dne 28,1.0,duona 1933,1.0
CTX193301116,illustrationen etc,4.0,dass prof,3.67,prof,1.67,loket 27,1.0,,,,,,,,,,,,
CTX193301234,pumsuu wzaw,4.0,ml boleslav,4.0,zdětina byly,4.0,ml boleslave,4.0,střepiny popelnic,4.0,zdětíně,1.0,novobenátecku,1.0,2//0,1.0,června 1933,1.0,nález,1.0
CTX193301320,štěti n,4.0,uči učiopatřeni,4.0,pohřebi- šté,4.0,pondělnik republikou,4.0,staveništi čes,4.0,latiem hl,4.0,kopáni základu,4.0,nalezeny bronz,4.0,učiněno opatření,4.0,byly poškozeny,4.0
CTX193301339,pueutv-aue uaiel,4.0,woawe jakleuu,4.0,j w,4.0,247o •,4.0,• *,4.0,c 4,1.0,//vi,1.0,dollew,1.0,iel,1.0,,
CTX193301679,podrobnějším prozkumu,4.0,nález zachránil,4.0,ohybureky střely,4.0,druhé polovině,4.0,rcheologicky nález,4.0,kolnim pozemku,4.0,řed kristem,3.5,kristem,1.5,181e 6,1.0,plasich,1.0
CTX193301728,gicey stav,4.0,viz zvi,4.0,páskové nástroje,4.0,šnurová keramika,4.0,polovina sekeromlatu,4.0,nordická keramika,4.0,zvoncové poháry,4.0,uněticka kultura,4.0,únstická kultura,4.0,mohylová kultura,4.0
CTX193301834,ober tcysu,4.0,' ',4.0,jtzé 74£,4.0,dcis otyält,4.0,reets m,4.0,ao betvoole,4.0,vo %,4.0,e r,4.0,* parcela,4.0,tpona’m ka,4.0
CTX193302334,bylan ',4.0,jaký význam,4.0,máme důkaz,4.0,malého musea,4.0,promudr dvořák,4.0,nordické kultury,4.0,klo- b,4.0,známku celou,4.0,lebku bobra,4.0,vše —,4.0
CTX193302371,evené,1.0,,,,,,,,,,,,,,,,,,
CTX193302451,kreis eger,4.0,ggic- ustav,4.0,národni politika,4.0,naleze no,4.0,celé pohiebište,4.0,popelena nacoba,4.0,zachované hroty,4.0,křesací kámen,4.0,kotli kotlitáhnoucí,4.0,císařským lesem,4.0
CTX193302752,česká lípa,4.0,/ zpráve,4.0,ustavil uč,4.0,navštíveno spolu,4.0,učitelem kymkým,4.0,české lípy,4.0,lese jižně,4.0,obce jestřebí,4.0,polovině cesty,4.0,okraji lesa,4.0
CTX193400031,odpovědi budiž,4.0,římské sídliště,4.0,četnické stanici,4.0,brandýse n,4.0,dne přílohy,3.5,dne 4,1.5,praze,1.0,1edna 1934,1.0,31/34,1.0,věc,1.0
CTX193400294,cn ústav,4.0,r v',4.0,následujícím vyjádřením,4.0,podežsaný zná,4.0,jehož důležitost,4.0,správné vylíčena,4.0,vší rozhodností,4.0,okresní úřadě,4.0,plzni čís,4.0,případné účasti,4.0
CTX193400332,nalezené věci,4.0,nepaměti obydlen,4.0,doby předkřestanské,4.0,doby křesťanské,4.0,velmi za-,4.0,ých hrobů,4.0,odkrytím hrobů,4.0,'řídili odbornici,4.0,— lh,4.0,předměty svědčí,3.5
CTX193400444,hhh d,4.0,učitel bedřich,4.0,několik týdnů,4.0,ghromaých rozměru,4.0,prohlašuje řídicí,4.0,vykopávce objeven,4.0,odborníka bydleli,4.0,mežno ebjeviti,4.0,podobný obydli,4.0,pre ženy,4.0
CTX193400672,anstalt f0r,4.0,- un,4.0,průřezu •,4.0,konci užšími,4.0,průměr 53mm,4.0,ftu,1.0,1934 kost,1.0,hrad,1.0,lužická,1.0,lese,1.0
CTX193400993,3/40 lddovdenik-praha,4.0,ogický ústay,4.0,p m,4.0,pobrebiste staroslovanské,4.0,bearch dhbsx§,4.0,sdndeskarcheobz milodard,4.0,brodem otavy,4.0,mělce ulože,4.0,/ <5b,4.0,qftrmu l,4.0
CTX193401214,strakonice /,4.0,zbytky velikého,4.0,kterém přišlo,4.0,44/47/ 0,1.0,4 přeštovice,1.0,okr,1.0,severovýchodně,1.0,června 1934,1.0,,,,
CTX193401235,eke unternehpen,4.0,benerkenewert ist,4.0,semtliche gr,4.0,bosen elen,4.0,cl en,4.0,nicht msenschlich,4.0,f enovnament,4.0,fuchs,1.0,eheden,1.0,arch,1.0
CTX193401571,velmi zajímavou,4.0,neděle strhnout,4.0,zůstává blok,4.0,hrobem stát,4.0,příštího týdne,4.0,fewkese ukončíme,4.0,slovenska nejpozději,4.0,jedna mohyla,3.5,mohyla,1.5,včerejška,1.0
CTX193401708,miste nacházely,4.0,význačnějších střepů,4.0,vědomí aa,4.0,spálené pece,3.5,pece,1.5,srpja 1934,1.0,zjištěno,1.0,stop,1.0,uhlících,1.0,ovšem,1.0
CTX193402348,vlastivědu klatovska,4.0,klatovech dne,4.0,praehistorického nálezu,4.0,ředitelství stát,4.0,j sdělujeme,4.0,otvoru uraženo,4.0,nález údal,4.0,jepří toku,4.0,vysazování stromk,4.0,kte ktese,4.0
CTX193402363,mgsto n,4.0,metují /,4.0,• koncept,4.0,tamnímu přípisu,4.0,oduhýbá slabé,4.0,dle pamětníků,4.0,větší část,4.0,avšak zachoval,4.0,- záp,4.0,zacho zachosev,4.0
CTX193500121,/ okr,3.5,994 /,1.5,jedn,1.0,horákové,1.0,publikován,1.0,pam,1.0,xxxvii,1.0,/11,1.0,boleslavem,1.0,vědomí,1.0
CTX193500138,harologický úst,4.0,recht ungnstigen,4.0,'' m,4.0,j es,4.0,ge n,4.0,m— •,4.0,r inlich,4.0,ich hoffe,4.0,einsenden kann,4.0,dobiar antliackan,4.0
CTX193500478,poštmistr job,4.0,starožitnostech iii,4.0,okolí chlumu,4.0,mnělých mohylách,4.0,velkém studeném,4.0,dvou mohyl,4.0,významu chlumu,4.0,mladoboleslavských listech*,4.0,prosíme tudíž,4.0,laskavě sdělil,4.0
CTX193500952,plzni -3,4.0,č í,4.0,t ľ,4.0,archeologického ústavu,4.0,prokopal p,4.0,pěti nádob,4.0,požádali p,4.0,alespoň střepy,4.0,odenašemu ústavu,4.0,veřejných sbírek,4.0
CTX193501063,grillenau g,4.0,/acóku 2,1.0,schlan,1.0,braungelb,1.0,inv,1.0,d 23,1.0,/ 3,1.0,8 cm,1.0,prag,1.0,den 2,1.0
CTX193501180,/490 42/1,4.0,odtud střepy,4.0,t rad,4.0,nálezy přinesl,4.0,určení prof,4.0,jílové/,1.0,stol,1.0,ústavu,1.0,barvíř,1.0,července 1935,1.0
CTX193501210,počet r,4.0,‘ mag,4.0,dnu seříznuté,4.0,hrubývh pískovitých,4.0,jednak větších,4.0,prsten točený,4.0,ostrým lomem,4.0,stopami tuhování,4.0,střepů byly,4.0,křížovým rytím,4.0
CTX193501283,1 j,1.0,,,,,,,,,,,,,,,,,,
CTX193501289,anstalt fc,4.0,malými oušky,4.0,částečně doplněná,4.0,dno 49mm,4.0,v-67 mm,4.0,126/403 b,4.0,dr l,4.0,horák ová-jansová,4.0,museum brandeis,4.0,frhaunjetitzer amphore,4.0
CTX193501290,uraženým uchem,4.0,dno 43mm,4.0,cis,1.0,inv,1.0,hrneček,1.0,v-77,1.0,průměr 72,1.0,praze 15,1.0,července 1935,1.0,horáková-jansová,1.0
CTX193501379,3/ vin,4.0,f počat,4.0,nalezeno velké,4.0,důležité sídliště,4.0,doby hradištní,4.0,pan prof,3.5,příbrami •,3.5,prof,1.5,příbrami,1.5,loun,1.0
CTX193501405,e n,4.0,steinteinitz p,4.0,laun g,4.0,brref prof,4.0,war schwarz,4.0,/ 0l76,4.0,l1t,1.0,ltwn 53,1.0,hove,1.0,1405/35,1.0
CTX193501496,odpovědi budiž,4.0,archeolog věc,4.0,praha iii,4.0,dekanskému užadu,4.0,zprávou vrch,4.0,komisaře dr,4.0,wernera nálezy,4.0,filiálním kostele,4.0,konsistoř vzala,4.0,archeologický výzkum,4.0
CTX193501601,oddělení eplice-šanov,4.0,hradiště čp,4.0,obec bžany,4.0,okres teplice-šanov,4.0,ssenaszanensspcessngemses —,4.0,hradiště čís,4.0,vrchními kameny,4.0,kost lebky,4.0,větší nádoby,4.0,spodek hrobu,4.0
CTX193502114,ogtck‘ ustav,4.0,ucp2+ latln,4.0,lokne rullurgrube,4.0,/h/z,1.0,chneokkadno,1.0,kult,1.0,jamvjahrob,1.0,abb,1.0,kien,1.0,unhoschf,1.0
CTX193600006,ľ 0l0g10k,4.0,čok 6/36,4.0,x 6č,4.0,íilaner bramdírä,4.0,er- xvii,4.0,r-u60 tz,4.0,belanské žár,4.0,vf 4-,4.0,j 3,1.0,23 c,1.0
CTX193600095,j 45/,4.0,alo,1.0,,,,,,,,,,,,,,,,
CTX193600275,čsl,1.0,,,,,,,,,,,,,,,,,,
CTX193600322A,í g,4.0,uber dle,4.0,seite 70-82,4.0,benfalls deckel,4.0,das glck,4.0,was lange,4.0,gerillter befindet,4.0,eit handelt,4.0,diesen grabhugel,4.0,wenn wir,4.0
CTX193600340,soukromá sbírka,4.0,sdělení jednatele,4.0,f červenci,4.0,jež /,4.0,podrobně uvedeny,4.0,rozepsány proarchiv,4.0,okresu lounského,4.0,nová ves,4.0,panennský týnec,4.0,okolních okresů,4.0
CTX193600378,archaeologický l,4.0,dne 24-/,4.0,sdělení jednatele,4.0,sbírce p,4.0,týnci č,4.0,celá řada,4.0,kučery,1.0,jos,1.0,červenela,1.0,pan,1.0
CTX193600404,čsl,1.0,čcorlccor,1.0,,,,,,,,,,,,,,,,
CTX193600441,praha iii,4.0,/ iii,4.0,odpovědi budiž,4.0,archeologické predmety,4.0,' juu,4.0,roudnice n,4.0,upozorni ti,4.0,obecné škole,4.0,nežli jakého,4.0,jim dostává,4.0
CTX193600497,c ú,4.0,gefande wurden,4.0,wtadtmseun komotau,4.0,e i4,4.0,4cco,1.0,,,,,,,,,,
CTX193600600,katastru obce,4.0,600/ 36,1.0,městskémmaseu,1.0,lounech,1.0,dél,1.0,obr,1.0,dubna 1936,1.0,180,0.0,386 2,0.0,387,0.0
CTX193600613,denních listech,4.0,konservátor st,4.0,kralupy n/vlt,4.0,paty výkopu,4.0,vrství pleistocaenního,4.0,50m mocná,4.0,počtem sedm,4.0,tvaru bánovitého,4.0,byly zrobeny,4.0,kvádrů arkosy,4.0
CTX193600632,české museum,4.0,žatci c,4.0,111,0.0,,,,,,,,,,,,,,
CTX193601071,bydžovsku les,4.0,délku de,4.0,ředitelem koudelkou,4.0,katastru veselské,4.0,přídělu vys,4.0,příkopem rozrušená,4.0,čsl,1.0,velešic,1.0,směr,1.0,sousedství,1.0
CTX193601120,iník čís,4.0,státní depositum,4.0,404/36 p,4.0,parcele č,4.0,odvozu materiálu,4.0,podrobně jší,4.0,neg,1.0,inv,1.0,poř,1.0,ustavní,1.0
CTX193601282,městském museu,4.0,sdělení jednatele,4.0,katastru obce,4.0,7 i-,1.0,lounech,1.0,vědomí,1.0,praze,1.0,117,0.0,1936,0.0,,
CTX193601417,goctie vo,4.0,-c7echoslovakia 1'1,4.0,uster zeigte,4.0,eidmuseumsleitung derftänbigt,4.0,man vermutet,4.0,wei handelt,4.0,solicdaur dersiedlungsstatte,4.0,-ncemtiifoe ényanr,4.0,výstrižková kancelár,4.0,clipping burcau,4.0
CTX193601441,im gerll,4.0,ital y,4.0,x ----to,4.0,vieeer,1.0,va 30,1.0,jeu,1.0,reuberg,1.0,brt,1.0,n-x--,1.0,11 ‘109,1.0
CTX193601589,tni alt,4.0,niemeser zeitung,4.0,ďas entgegengesette,4.0,bromzezeit angehrt,4.0,sie fchwerfällige,4.0,durc beraleiche,4.0,schiedel,1.0,niemes,1.0,den 25,1.0,wie,1.0
CTX193601811,státní arch/,4.0,prokopána ‘,4.0,níž nalezeno,4.0,přírůstkovém katalogu,4.0,/247/16 /hu,4.0,okr jiiv,4.0,větší část,3.5,fod hrádkem,3.5,část,1.5,hrádkem,1.5
CTX193602039,zlomky bronzových,4.0,nánález sám,4.0,kartotéce pravěkých,4.0,okres brandýs,4.0,archeologický nález,4.0,mratína čp,4.0,dvoře domku,4.0,úlomky lebky,4.0,místo kolem,4.0,- vc,3.67
CTX193602127,českou školu,4.0,několik střepin,4.0,psích zubů,4.0,bronzové spirály,4.0,náhrdel- níčky,4.0,hrob ženy,4.0,nar,1.0,folitikr,1.0,odpol,1.0,-prah,1.0
CTX193602329,praze dne,3.5,dne 24,1.5,dubského,1.0,listopadu 1936,1.0,lišto,1.0,vědomí,1.0,,,,,,,,
CTX193602330,zdejším č,4.0,dubského,1.0,2273/36,1.0,40 pazourku,1.0,jaspis,1.0,artefaktů,1.0,listopadu 1936,1.0,na^ědomí,1.0,,,,
CTX193700023,jednatel pe,4.0,kralupech n,4.0,čsl,1.0,museum,1.0,vlt,1.0,inv,1.0,čís,1.0,získalo,1.0,,,,
CTX193700029,čsl statí,4.0,aroiiatologioký ústav,4.0,počet příloh,4.0,jednatel p,4.0,maener hlásí,4.0,museum,1.0,kralupecj,1.0,,,,,,
CTX193700153,ý ústay,4.0,nález hrobu,4.0,královske obore,4.0,doslavil dr,4.0,bedřich svoboda,4.0,určil hrob,4.0,nalé- zajíci,4.0,kostěných kuliček,4.0,bronzo bronzotrubiček,4.0,hrobky skrčence,4.0
CTX193700295,8-/1,1.0,,,,,,,,,,,,,,,,,,
CTX193700301,sobě přistavěny,4.0,ple plepobitý,4.0,obou střech,4.0,něho stékající,4.0,odváděly vodu,4.0,průčelí domů,4.0,žleb poškozen,4.0,některém místě,4.0,zejména tehdy,4.0,loedthoo ulonalwa,4.0
CTX193700535,1802/09 íuťhtm-,4.0,ein kl,4.0,gelochtes steinbeilchen,4.0,- mus,4.0,baumeister umlauft,4.0,standfussgefäfí- reste,4.0,profilierte gefäbscherben'u,4.0,e jhak,4.0,dd %/,4.0,elnl,1.0
CTX193700933,teplic- kn,4.0,ohnice soustavné,4.0,křesťanské doby,4.0,jedna dětská,4.0,obrácené hlavou,4.0,šest týdnů,4.0,' nálezy,4.0,velmi důležité,4.0,um p/st//,4.0,x7 /,4.0
CTX193701271,kfedexec ff^ce,4.0,xx -89,4.0,u-tc c,4.0,rataj io/iv,4.0,záznamu čj,4.0,fotografií bronzů,4.0,poloha koster,4.0,nápořízený prof,3.67,záznamu prof,3.67,prof,1.67
CTX193701301,otevírání lomu,4.0,„kamenne hurce,4.0,jihozápad jihozápadsvahu,4.0,jichž nález,4.0,vlastníkem pozemku,4.0,josefem holanem,4.0,později pracovala,4.0,archeologická studia,4.0,ústavu archeol,4.0,vladi vladij,4.0
CTX193701400,uh00 f,4.0,44% 6/,4.0,triebschitz fundstrele,4.0,527/2t perz,4.0,einlauf nr,4.0,aseh preste,4.0,mne brttx#,4.0,aus dunkelgrsuem,4.0,clllfrirxa /q,4.0,193y,1.0
CTX193701477,městském museu,4.0,lysé n,4.0,kamenné předměty,4.0,tisíciletí př,4.0,podbaba /,4.0,- xvii,4.0,praze dne,4.0,/ dar,3.4,dar,1.4,značka 20,1.0
CTX193701944,/94yd dne,4.0,amuou ccuu,4.0,4c /muatteu,4.0,/25 eusy,4.0,/ ýuoove,4.0,čsl,1.0,lžwo%e,1.0,ec’,1.0,c/mtc 8,1.0,éhkue,1.0
CTX193701957,b l,4.0,praze cis,4.0,^7 •,4.0,odpovědi budiž,4.0,příloze zasílá,4.0,přednosta užedu,4.0,/a <4,4.0,/32 d,4.0,ebenso torfmoor,4.0,birken vermischt,4.0
CTX193701965,jehož obsah,4.0,městského musea,4.0,května objeven,4.0,odborně prozkoumán,4.0,10letého dítěte,4.0,levém boku,4.0,tělu přitaženy,4.0,ramen ruce,4.0,prsou zkříženy,4.0,možno zachovat,4.0
CTX193701981,herr lang,4.0,petschaf tsenden,4.0,sa pa,4.0,am 10,1.0,armring,1.0,1896,0.0,,,,,,,,
CTX193702005,ja dux,4.0,/ —,4.0,d ses,4.0,fundstelle,1.0,11 einl,1.0,544/27,1.0,31*1,1.0,ústav,1.0,mus,1.0,brx,1.0
CTX193702442,kecky-n tureu,4.0,sv sektor,4.0,no e,4.0,meritko f-^o,4.0,ea-d wolh^h,4.0,ukaitající pelalu,4.0,/podee etnie,4.0,ee /édra,4.0,vzsťva kamenu,4.0,dlaka ^oai^ly,4.0
CTX193702487,bůčkově ul,4.0,hrot urážej,4.0,uško rovnoběžné,4.0,okra jem,4.0,kvadratickém průřezu,4.0,cen orisakten,4.0,‘6/,1.0,zimy,1.0,nalezena,1.0,svinutou,1.0
CTX193702556,č •j,4.0,dra f,4.0,/ sídliště,4.0,keramikou laténskou,4.0,/02550/32 23,1.0,/vi,1.0,kolín,1.0,vypsáno,1.0,388/36,1.0,dvořáka,1.0
CTX193702564,/ sídliště,4.0,keramikou hradištní,4.0,2564 —,1.0,eo2fn,1.0,rooo 1935,1.0,června 1937,1.0,vědomí,1.0,,,,,,
CTX193702580,dra h,4.0,soukromém majetku,4.0,poli zvaném,4.0,karlových varů,4.0,1719/37,1.0,preidela,1.0,nálezech,1.0,fuchswinkel,1.0,otvorem,1.0,rvna 1937,1.0
CTX193702758,24/ -4teruyy/,4.0,veru,1.0,hoou>m4m,1.0,,,,,,,,,,,,,,
CTX193702844,777// fundstelle,4.0,bemerkenswert ist,4.0,fundstellen liegen,4.0,spi- ralfrm,4.0,lini enzeichnung,4.0,n- b,4.0,n- c,4.0,n- d,4.0,284 í,1.0,am 22,1.0
CTX193702865,/ pferdezähne,4.0,y- -,4.0,- d,4.0,gefässen/knobí g/,4.0,p /i-qyane,4.0,brx einl,3.0,brx,1.5,einl,1.5,4 /a,1.0,am 25,1.0
CTX193702986,praze 4202/37,4.0,odpovědi budiž,4.0,filiální kostel,4.0,praha iii,4.0,dne j,4.0,dne přílohy,4.0,žabou- sech,4.0,přednosta uřadu,4.0,přednosta úřadu,4.0,prase iii,3.5
CTX193703072,střepovém materiálu,4.0,okresní museum,4.0,přiložen jest,4.0,pěkný plánek,4.0,zdobe profilovaným,4.0,málo znatelným,4.0,plastickým žebrem,4.0,nádoba tenkostěnná,4.0,patrně prstem,4.0,povrch nádoby,4.0
CTX193703175,odevzdán museu,4.0,státní depositum,4.0,chlumín,1.0,/okr,1.0,mělník/,1.0,pískovna,1.0,vsí,1.0,zálezlicům,1.0,šňůrová,1.0,2951/37,1.0
CTX193703191,státní deposita,4.0,hrob le,4.0,silně zoxydovaná,4.0,železná spona/z,4.0,neg- 3075d,4.0,spony /jehly,4.0,elipsovitý náramek,4.0,zesílenými konci,4.0,neg- 3066a,4.0,rozevřený nákrčník,4.0
CTX193703276,číslo jednací,4.0,dne l,4.0,sukhk/inctaeoldgiokf ostat,4.0,vysazování stromků,4.0,rele používaném,4.0,zdejším katastru,4.0,úpatí č,4.0,města směrem,4.0,vsi úpohlavům,4.0,křídové spodiny,4.0
CTX193703577,bet r,4.0,október d,4.0,an der,4.0,suchschlitz iii,4.0,welches in,4.0,welches wir,4.0,nach vor,4.0,in no,4.0,pflocke haben,4.0,apríl d,4.0
CTX193703609,1938,0.0,,,,,,,,,,,,,,,,,,
CTX193703610,/32,1.0,1938,0.0,,,,,,,,,,,,,,,,
CTX193800004,ologioký ústav,4.0,938,0.0,,,,,,,,,,,,,,,,
CTX193800036,1s hrobxxil/37,4.0,pole pbastlr,4.0,zrrove pohrebiste,4.0,pole 1-7/37,4.0,hroby i-xvi37,4.0,r‘ •,4.0,heott /t2d%aeer,4.0,/uc awznu,4.0,/ r,4.0,/2c itleco,4.0
CTX193800131,/343p jkkukbues,4.0,krl jv,4.0,íu/>0 /dswec,4.0,‘ —,4.0,ao la/lobéka,4.0,mtet- lvia^ha/,4.0,n orisakten,4.0,he /3//38,4.0,a4-10yy x,4.0,00m |,4.0
CTX193800189,moudl72 77220j0,4.0,xii,1.0,obern,1.0,50/,1.0,,,,,,,,,,,,
CTX193800293,zuqttzap /73,4.0,zpracováváním pozůstalosti,4.0,křižovatky ul,4.0,železná drt,4.0,zbytky dřeva,4.0,podélném směru,4.0,lc710,1.0,293/38,1.0,souvislosti,1.0,knora,1.0
CTX193800348,dovolné parcely,4.0,kohoutu vzdáleného,4.0,zachraňováním obeznámení,4.0,ojedině ojediněnádobu,4.0,střepech* nález,4.0,5o cm,4.0,zřejmou navážkou,4.0,parcela vystupuje,4.0,katalogu ústavním,4.0,února 1938*,4.0
CTX193800387,ogicky úst,4.0,zápisků fr,4.0,prozkou prozkoumohyl,4.0,podobně vykrouženým,4.0,pohledy vnitř,4.0,úškem č,4.0,prosté okras,4.0,láhvoví tá,4.0,hořejší díl,4.0,bronzovými nýty,4.0
CTX193800406,g dr,4.0,heluut rreidel,4.0,jahrhundert n,4.0,stadtmuseum saaz,4.0,flur tafka,4.0,kleiner standfläche,4.0,ha ac/oty,4.0,’ q,4.0,iii,1.0,1938 jaaz,1.0
CTX193800443,archarologicky ústav,4.0,zrtec kosiroui,4.0,hrob boouŕzský,4.0,,,,,,,,,,,,,,
CTX193800544,¬ javor,4.0,jre,1.0,319-81/33,1.0,33/,1.0,,,,,,,,,,,,
CTX193800592,žárová m0h1lai,4.0,-hopv^,1.0,ptcieňtlano,1.0,pilssn,1.0,bpanomuiselírabt,1.0,afvsei/afptllfnéoha/,1.0,4z4%l4,1.0,lhotka,1.0,nekmíre,1.0,plzeň,1.0
CTX193800608,/ č,4.0,arcraeologioký ostav,4.0,¬ sleduje,4.0,brandýs n,4.0,pozemku j,4.0,možno zjistiti,4.0,dříve rozrušen,4.0,neb větší,4.0,konětopy/o,1.0,dubna 1938,1.0
CTX193800623,šňůrové hroby,4.0,dle jírových,4.0,623/2 p,4.0,třebusicegsanýl brstlovopole,4.0,hrob n,4.0,- č,4.0,trebusitži p,4.0,h- srai,4.0,schnurkeranisches of-afc,4.0,hb^stl- kat/r-320,4.0
CTX193800629,q ilan,4.0,4//iv,1.0,autgecc,1.0,,,,,,,,,,,,,,
CTX193800630,státní depositum,4.0,cihlově červenošedý,4.0,4x4 v-16,4.0,poř,1.0,neg,1.0,jámě,1.0,cis,1.0,inv,1.0,409/38,1.0,čtyřboké,1.0
CTX193800987,987/3,1.0,,,,,,,,,,,,,,,,,,
CTX193800994,čsl,1.0,,,,,,,,,,,,,,,,,,
CTX193801025,uk saaz,4.0,bezirk§ komotau,4.0,bezirk saaz,4.0,ktrchenfeld parz,4.0,freige- legt,4.0,weisser berg,4.0,af ka,4.0,okr,1.0,etag_iii,1.0,stankowitz,1.0
CTX193801052,or -vu,4.0,* ■,4.0,čsl,1.0,uuauu,1.0,/c-c,1.0,1 ',1.0,,,,,,,,
CTX193801058,ocet príloh,4.0,oltuc,1.0,,,,,,,,,,,,,,,,
CTX193801060,/uusca,1.0,—cogoc,1.0,,,,,,,,,,,,,,,,
